[22:33:10] [Datafixer Bootstrap/INFO]: 237 Datafixer optimizations took 396 milliseconds
[22:33:15] [Render thread/INFO]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[22:33:15] [Render thread/INFO]: Setting user: Player
[22:33:15] [Render thread/INFO]: Backend library: LWJGL version 3.3.3+5
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.zombie.infect
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.zombified_piglin.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.zombified_piglin.angry
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.zombified_piglin.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.zombified_piglin.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.zombie.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.zombie_villager.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.zombie_villager.converted
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.zombie_villager.cure
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.zombie_villager.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.zombie_villager.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.zombie_villager.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:event.mob_effect.bad_omen
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:event.mob_effect.trial_omen
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:event.mob_effect.raid_omen
[22:33:18] [Render thread/INFO]: OpenAL initialized on device OpenAL Soft on Speakers (Realtek(R) Audio)
[22:33:18] [Render thread/INFO]: Sound engine started
[22:33:18] [Render thread/INFO]: Created: 1024x512x4 minecraft:textures/atlas/blocks.png-atlas
[22:33:18] [Render thread/INFO]: Created: 256x256x4 minecraft:textures/atlas/signs.png-atlas
[22:33:18] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/banner_patterns.png-atlas
[22:33:18] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/shield_patterns.png-atlas
[22:33:18] [Render thread/INFO]: Created: 1024x1024x4 minecraft:textures/atlas/armor_trims.png-atlas
[22:33:18] [Render thread/INFO]: Created: 128x64x4 minecraft:textures/atlas/decorated_pot.png-atlas
[22:33:18] [Render thread/INFO]: Created: 256x256x4 minecraft:textures/atlas/chest.png-atlas
[22:33:18] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/shulker_boxes.png-atlas
[22:33:18] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/beds.png-atlas
[22:33:18] [Render thread/INFO]: Created: 64x64x0 minecraft:textures/atlas/map_decorations.png-atlas
[22:33:18] [Render thread/INFO]: Created: 512x256x0 minecraft:textures/atlas/particles.png-atlas
[22:33:18] [Render thread/INFO]: Created: 512x256x0 minecraft:textures/atlas/paintings.png-atlas
[22:33:18] [Render thread/INFO]: Created: 256x128x0 minecraft:textures/atlas/mob_effects.png-atlas
[22:33:18] [Render thread/INFO]: Created: 1024x512x0 minecraft:textures/atlas/gui.png-atlas
[22:33:27] [Render thread/INFO]: Stopping!
